Index	Text	POS	MWE start and end index	USAS Tags
133	sauce	sauce	NOUN	['F1']
189	caper	caper	NOUN	['F1']
190	sauce	sauce	NOUN	['F1']

25	al	al	PROPN	['Z1mf', 'Z3c']
26	dente	dente	PROPN	['Z1mf', 'Z3c']
59	no	no	ADV	['T2-']
60	longer	long	ADV	['T2-']
110	powder	powder	NOUN	['T1.3']
111	and	and	CCONJ	['T1.3']
112	ground	ground	NOUN	['T1.3']
113	black	black	ADJ	['F1']
114	pepper	pepper	NOUN	['F1']
133	Parmesan	Parmesan	PROPN	['F1']
134	cheese	cheese	NOUN	['F1']

22	al	al	PROPN	['Z1mf', 'Z3c']
23	dente	dente	PROPN	['Z1mf', 'Z3c']
36	Saute	Saute	PROPN	['Z1mf', 'Z3c']
37	garlic	garlic	PROPN	['Z1mf', 'Z3c']
74	Parmesan	Parmesan	PROPN	['F1']
75	cheese	cheese	NOUN	['F1']

46	shrimp	shrimp	NOUN	['T1.3']
47	and	and	CCONJ	['T1.3']
48	chipotle	chipotle	NOUN	['T1.3']

24	Fry	Fry	PROPN	['Z1mf', 'Z3c']
25	tortillas	tortillas	PROPN	['Z1mf', 'Z3c']
28	at	at	ADP	['T1.1.2']
29	a	a	DET	['T1.1.2']
30	time	time	NOUN	['T1.1.2']
34	on	on	ADP	['S8+']
35	each	each	DET	['S8+']
36	side	side	NOUN	['S8+']
40	make	make	VERB	['A5.4+']
41	them	they	PRON	['A5.4+']
56	paper	paper	NOUN	['B4/B5']
57	towel	towel	NOUN	['B4/B5']
65	ounces	ounce	NOUN	['Z2', 'Z3c']
66	of	of	ADP	['Z2', 'Z3c']
67	Monterey	Monterey	PROPN	['Z2', 'Z3c']
68	Jack	Jack	PROPN	['T1.3']
69	cheese	cheese	NOUN	['T1.3']
80	tortilla	tortilla	NOUN	['T1.3']
81	and	and	CCONJ	['T1.3']
82	place	place	NOUN	['T1.3']
83	seam	seam	NOUN	['M7']
84	side	side	NOUN	['M7']
89	baking	baking	NOUN	['F1/O2']
90	pan	pan	NOUN	['F1/O2']
104	flour	flour	NOUN	['T1.3']
105	and	and	CCONJ	['T1.3']
106	whisk	whisk	NOUN	['T1.3']
129	cream	cream	NOUN	['T1.3']
130	and	and	CCONJ	['T1.3']
131	chiles	chile	NOUN	['T1.3']
165	Monterey	Monterey	PROPN	['Z1mf', 'Z3c']
166	Jack	Jack	PROPN	['Z1mf', 'Z3c']
178	onions	onion	NOUN	['T1.3']
179	and	and	CCONJ	['T1.3']
180	cilantro	cilantro	NOUN	['T1.3']

39	black	black	ADJ	['F1']
40	pepper	pepper	NOUN	['F1']
53	balsamic	balsamic	ADJ	['F1', 'O1.2']
54	vinegar	vinegar	NOUN	['F1', 'O1.2']
83	liquid	liquid	NOUN	['T1.3']
84	and	and	CCONJ	['T1.3']
85	mango	mango	NOUN	['T1.3']
115	along	along	ADP	['Z5']
116	with	with	ADP	['Z5']
159	barbeque	barbeque	NOUN	['F1']
160	sauce	sauce	NOUN	['F1']
182	barbeque	barbeque	NOUN	['F1']
183	sauce	sauce	NOUN	['F1']
198	barbeque	barbeque	NOUN	['F1']
199	sauce	sauce	NOUN	['F1']

20	barbecue	barbecue	NOUN	['F1']
21	sauce	sauce	NOUN	['F1']
35	pepper	pepper	NOUN	['T1.3']
36	and	and	CCONJ	['T1.3']
37	onion	onion	NOUN	['T1.3']

29	on	on	ADP	['S8+']
30	each	each	DET	['S8+']
31	side	side	NOUN	['S8+']
37	both	both	DET	['N5.1+']
38	sides	side	NOUN	['N5.1+']
46	salt	salt	NOUN	['T1.3']
47	and	and	CCONJ	['T1.3']
48	pepper	pepper	NOUN	['T1.3']
75	mushroom	mushroom	NOUN	['F1']
76	soup	soup	NOUN	['F1']
80	onion	onion	NOUN	['F1']
81	soup	soup	NOUN	['F1']
82	mix	mix	NOUN	['T1.3']
83	and	and	CCONJ	['T1.3']
84	Worcestershire	worcestershire	NOUN	['T1.3']

11	barbeque	barbeque	NOUN	['F1']
12	sauce	sauce	NOUN	['F1']
14	Worcestershire	worcestershire	NOUN	['F1']
15	sauce	sauce	NOUN	['F1']
38	saucepan	saucepan	NOUN	['T1.3']
39	and	and	CCONJ	['T1.3']
40	simmer	simmer	NOUN	['T1.3']
49	no	no	ADV	['T2-']
50	longer	long	ADV	['T2-']
62	spoon	spoon	NOUN	['F1']
63	sauce	sauce	NOUN	['F1']

13	Let	let	VERB	['A5.4+']
14	them	they	PRON	['A5.4+']
27	olive	olive	NOUN	['F1']
28	oil	oil	NOUN	['F1']
57	onion	onion	NOUN	['T1.3']
58	and	and	CCONJ	['T1.3']
59	tomatoes	tomato	NOUN	['T1.3']
77	parsley	parsley	NOUN	['T1.3']
78	and	and	CCONJ	['T1.3']
79	butter	butter	NOUN	['T1.3']
103	salt	salt	NOUN	['T1.3']
104	and	and	CCONJ	['T1.3']
105	pepper	pepper	NOUN	['T1.3']
146	Bon	Bon	PROPN	['T1.3']
147	appetit	appetit	NOUN	['T1.3']

30	onions	onion	NOUN	['T1.3']
31	and	and	CCONJ	['T1.3']
32	tablespoon	tablespoon	NOUN	['T1.3']
52	soy	soy	NOUN	['F1']
53	sauce	sauce	NOUN	['F1']
57	bread	bread	NOUN	['F1']
58	crumbs	crumb	NOUN	['F1']
75	tablespoon	tablespoon	NOUN	['Df/A5.1+++mfnc']
76	of	of	ADP	['Df/A5.1+++mfnc']
77	the	the	DET	['Df/A5.1+++mfnc']
78	pork	pork	NOUN	['Df/A5.1+++mfnc']
85	wonton	wonton	PROPN	['T1.3']
86	wrapper	wrapper	NOUN	['T1.3']
88	Use	use	VERB	['A5.4+']
89	your	your	PRON	['A5.4+']
97	moisten	moisten	VERB	['S7.1+']
98	the	the	DET	['S7.1+']
99	edges	edge	NOUN	['S7.1+']
102	wonton	wonton	PROPN	['T1.3']
103	wrappers	wrapper	NOUN	['T1.3']
109	corner	corner	NOUN	['Df/A5.1+++mfnc']
110	of	of	ADP	['Df/A5.1+++mfnc']
111	the	the	DET	['Df/A5.1+++mfnc']
112	wrapper	wrapper	NOUN	['Df/A5.1+++mfnc']
125	Press	press	VERB	['S7.1+']
126	the	the	DET	['S7.1+']
127	edges	edge	NOUN	['S7.1+']
134	two	two	NUM	['N1']
135	long	long	ADJ	['N1']
136	ends	end	NOUN	['Df/A5.1+++mfnc']
137	of	of	ADP	['Df/A5.1+++mfnc']
138	the	the	DET	['Df/A5.1+++mfnc']
139	triangle	triangle	NOUN	['Df/A5.1+++mfnc']
141	fold	fold	VERB	['A5.4+']
142	them	they	PRON	['A5.4+']
146	press	press	VERB	['A5.4+']
147	them	they	PRON	['A5.4+']
171	one	one	NUM	['N5-']
172	by	by	ADP	['N5-']
173	one	one	NUM	['N5-']
180	let	let	VERB	['A5.4+']
181	them	they	PRON	['A5.4+']
247	soy	soy	NOUN	['F1']
248	sauce	sauce	NOUN	['F1']

46	pasta	pasta	NOUN	['T1.3']
47	and	and	CCONJ	['T1.3']
48	cheese	cheese	NOUN	['T1.3']
57	salt	salt	NOUN	['T1.3']
58	and	and	CCONJ	['T1.3']
59	pepper	pepper	NOUN	['T1.3']

6	brown	brown	ADJ	['F1']
7	sugar	sugar	NOUN	['F1']
34	sauce	sauce	NOUN	['T1.3']
35	and	and	CCONJ	['T1.3']
36	olive	olive	NOUN	['T1.3']
44	brown	brown	ADJ	['F1']
45	sugar	sugar	NOUN	['F1']
73	orange	orange	PROPN	['T1.3']
74	juice	juice	NOUN	['T1.3']
77	fish	fish	NOUN	['T1.3']
78	and	and	CCONJ	['T1.3']
79	marinade	marinade	NOUN	['T1.3']
108	baking	bake	VERB	['F1/O2']
109	pan	pan	NOUN	['F1/O2']

24	bacon	bacon	NOUN	['T1.3']
25	and	and	CCONJ	['T1.3']
26	onion	onion	NOUN	['T1.3']
32	no	no	ADV	['T2-']
33	longer	long	ADV	['T2-']
47	kidney	kidney	NOUN	['F1']
48	beans	bean	NOUN	['F1']
53	pork	pork	NOUN	['T1.3']
54	and	and	CCONJ	['T1.3']
55	butter	butter	NOUN	['T1.3']
69	brown	brown	ADJ	['F1']
70	sugar	sugar	NOUN	['F1']
80	salt	salt	NOUN	['T1.3']
81	and	and	CCONJ	['T1.3']
82	pepper	pepper	NOUN	['T1.3']
96	baking	baking	NOUN	['F1/O2']
97	dish	dish	NOUN	['F1/O2']

23	orange	orange	PROPN	['T1.3']
24	juice	juice	NOUN	['T1.3']
29	brown	brown	ADJ	['F1']
30	sugar	sugar	NOUN	['F1']
44	half	half	NOUN	['Df/A5.1+++mfnc']
45	of	of	ADP	['Df/A5.1+++mfnc']
46	the	the	DET	['Df/A5.1+++mfnc']
47	cherries	cherry	NOUN	['Df/A5.1+++mfnc']
52	edge	edge	NOUN	['Df/A5.1+++mfnc']
53	of	of	ADP	['Df/A5.1+++mfnc']
54	the	the	DET	['Df/A5.1+++mfnc']
55	ham	ham	NOUN	['Df/A5.1+++mfnc']
124	soak	soak	VERB	['A5.4+']
125	it	it	PRON	['A5.4+']
135	top	top	NOUN	['Df/A5.1+++mfnc']
136	of	of	ADP	['Df/A5.1+++mfnc']
137	the	the	DET	['Df/A5.1+++mfnc']
138	ham	ham	NOUN	['Df/A5.1+++mfnc']
149	centers	center	NOUN	['Df/A5.1+++mfnc']
150	of	of	ADP	['Df/A5.1+++mfnc']
151	the	the	DET	['Df/A5.1+++mfnc']
152	rings	ring	NOUN	['Df/A5.1+++mfnc']
162	end	end	NOUN	['Df/A5.1+++mfnc']
163	of	of	ADP	['Df/A5.1+++mfnc']
164	the	the	DET	['Df/A5.1+++mfnc']
165	bag	bag	NOUN	['Df/A5.1+++mfnc']
200	preheated	preheated	ADJ	['T1.3']
201	oven	oven	PROPN	['T1.3']

24	no	no	ADV	['T2-']
25	longer	long	ADV	['T2-']
38	brown	brown	ADJ	['F1']
39	sugar	sugar	NOUN	['F1']
45	salt	salt	NOUN	['T1.3']
46	and	and	CCONJ	['T1.3']
47	pepper	pepper	NOUN	['T1.3']

17	soy	soy	NOUN	['F1']
18	sauce	sauce	NOUN	['F1']
23	egg	egg	NOUN	['T1.3']
24	and	and	CCONJ	['T1.3']
25	cabbage	cabbage	NOUN	['T1.3']
40	wonton	wonton	PROPN	['T1.3']
41	skin	skin	NOUN	['T1.3']

20	beer	beer	NOUN	['T1.3']
21	and	and	CCONJ	['T1.3']
22	onions	onion	NOUN	['T1.3']

8	Combine	Combine	PROPN	['Z1mf', 'Z3c']
9	teriyaki	teriyaki	PROPN	['Z1mf', 'Z3c']
13	wine	wine	NOUN	['T1.3']
14	and	and	CCONJ	['T1.3']
15	garlic	garlic	NOUN	['T1.3']
92	blue	blue	ADJ	['F1']
93	cheese	cheese	NOUN	['F1']
98	cream	cream	NOUN	['T1.3']
99	and	and	CCONJ	['T1.3']
100	Worcestershire	worcestershire	NOUN	['T1.3']

38	salt	salt	NOUN	['T1.3']
39	and	and	CCONJ	['T1.3']
40	pepper	pepper	NOUN	['T1.3']
54	baking	baking	NOUN	['F1/O2']
55	pan	pan	NOUN	['F1/O2']
102	capers	caper	NOUN	['T1.3']
103	and	and	CCONJ	['T1.3']
104	mayonnaise	mayonnaise	NOUN	['T1.3']
118	tomato	tomato	NOUN	['T1.3']
119	and	and	CCONJ	['T1.3']
120	lettuce	lettuce	NOUN	['T1.3']

61	paper	paper	NOUN	['B4/B5']
62	towels	towel	NOUN	['B4/B5']

15	olive	olive	NOUN	['F1']
16	oil	oil	NOUN	['F1']
76	ends	end	NOUN	['Df/A5.1+++mfnc']
77	of	of	ADP	['Df/A5.1+++mfnc']
78	the	the	DET	['Df/A5.1+++mfnc']
79	bones	bone	NOUN	['Df/A5.1+++mfnc']
84	keep	keep	VERB	['A5.4+']
85	them	they	PRON	['A5.4+']

23	corned	corn	VERB	['F1']
24	beef	beef	NOUN	['F1']
49	apricot	apricot	PROPN	['T1.3']
50	preserves	preserve	NOUN	['T1.3']
52	brown	brown	ADJ	['F1']
53	sugar	sugar	NOUN	['F1']
56	soy	soy	NOUN	['F1']
57	sauce	sauce	NOUN	['F1']
61	apricot	apricot	PROPN	['T1.3']
62	mixture	mixture	NOUN	['T1.3']
66	corned	corned	ADJ	['F1']
67	beef	beef	NOUN	['F1']
96	corned	corn	VERB	['F1']
97	beef	beef	NOUN	['F1']

42	of	of	ADP	['N6+', 'T1.2']
43	a	a	DET	['N6+', 'T1.2']
44	meat	meat	NOUN	['N6+', 'T1.2']
57	salt	salt	NOUN	['T1.3']
58	and	and	CCONJ	['T1.3']
59	pepper	pepper	NOUN	['T1.3']
72	bread	bread	NOUN	['F1']
73	crumbs	crumb	NOUN	['F1']
77	Parmesan	Parmesan	PROPN	['F1']
78	cheese	cheese	NOUN	['F1']
102	both	both	DET	['N5.1+']
103	sides	side	NOUN	['N5.1+']
105	Dip	Dip	PROPN	['T1.3']
106	flour	flour	NOUN	['T1.3']
124	both	both	DET	['N5.1+']
125	sides	side	NOUN	['N5.1+']
129	each	each	DET	['N6+']
130	breast	breast	NOUN	['N6+']
143	olive	olive	NOUN	['F1']
144	oil	oil	NOUN	['F1']
167	on	on	ADP	['S8+']
168	each	each	DET	['S8+']
169	side	side	NOUN	['S8+']
184	baking	baking	NOUN	['F1/O2']
185	dish	dish	NOUN	['F1/O2']
188	each	each	DET	['N6+']
189	breast	breast	NOUN	['N6+']
195	tomato	tomato	NOUN	['F1']
196	sauce	sauce	NOUN	['F1']
199	each	each	DET	['N6+']
200	chicken	chicken	NOUN	['N6+']
218	tablespoons	tablespoon	NOUN	['Z2', 'Z3c']
219	of	of	ADP	['Z2', 'Z3c']
220	Parmesan	Parmesan	PROPN	['Z2', 'Z3c']
222	on	on	ADP	['S7.1+', 'M6', 'N5++']
223	top	top	NOUN	['S7.1+', 'M6', 'N5++']
228	olive	olive	NOUN	['F1']
229	oil	oil	NOUN	['F1']
247	no	no	ADV	['T2-']
248	longer	long	ADV	['T2-']

39	al	al	PROPN	['Z1mf', 'Z3c']
40	dente	dente	PROPN	['Z1mf', 'Z3c']
60	mushrooms	mushroom	NOUN	['T1.3']
61	and	and	CCONJ	['T1.3']
62	shallot	shallot	NOUN	['T1.3']
123	cream	cream	NOUN	['T1.3']
124	and	and	CCONJ	['T1.3']
125	cornstarch	cornstarch	NOUN	['T1.3']

14	baking	baking	NOUN	['F1/O2']
15	dish	dish	NOUN	['F1/O2']
23	folding	fold	VERB	['A5.4+']
24	it	it	PRON	['A5.4+']
45	on	on	ADP	['S8+']
46	all	all	DET	['S8+']
47	sides	side	NOUN	['S8+']
56	baking	baking	NOUN	['F1/O2']
57	dish	dish	NOUN	['F1/O2']
61	sides	side	NOUN	['Df/A5.1+++mfnc']
62	of	of	ADP	['Df/A5.1+++mfnc']
63	the	the	DET	['Df/A5.1+++mfnc']
64	meat	meat	NOUN	['Df/A5.1+++mfnc']
77	onion	onion	NOUN	['T1.3']
78	and	and	CCONJ	['T1.3']
79	apple	apple	NOUN	['T1.3']
100	Riesling	Riesling	PROPN	['T1.3']
101	wine	wine	NOUN	['T1.3']
111	bottom	bottom	NOUN	['Df/A5.1+++mfnc']
112	of	of	ADP	['Df/A5.1+++mfnc']
113	the	the	DET	['Df/A5.1+++mfnc']
114	skillet	skillet	NOUN	['Df/A5.1+++mfnc']
119	dissolve	dissolve	VERB	['A5.4+']
120	them	they	PRON	['A5.4+']
150	balsamic	balsamic	ADJ	['F1', 'O1.2']
151	vinegar	vinegar	NOUN	['F1', 'O1.2']
168	all	all	ADV	['N5.1+']
169	over	over	ADP	['N5.1+']
212	each	each	DET	['N6+']
213	slice	slice	NOUN	['N6+']

33	Cajun	Cajun	PROPN	['T1.3']
34	seasoning	seasoning	NOUN	['T1.3']
61	Parmesan	Parmesan	PROPN	['F1']
62	cheese	cheese	NOUN	['F1']

9	ribs	rib	NOUN	['T1.3']
10	and	and	CCONJ	['T1.3']
11	seeds	seed	NOUN	['T1.3']
13	Chop	Chop	PROPN	['Z1mf', 'T1.3']
14	edible	edible	ADJ	['Z1mf', 'T1.3']
67	onion	onion	NOUN	['T1.3']
68	and	and	CCONJ	['T1.3']
69	celery	celery	NOUN	['T1.3']
82	sauce	sauce	NOUN	['T1.3']
83	and	and	CCONJ	['T1.3']
84	garlic	garlic	NOUN	['T1.3']
133	Worcestershire	worcestershire	NOUN	['F1']
134	sauce	sauce	NOUN	['F1']
146	bread	bread	NOUN	['F1']
147	crumbs	crumb	NOUN	['F1']
149	cup	cup	NOUN	['Df/A5.1+++mfnc']
150	of	of	ADP	['Df/A5.1+++mfnc']
151	the	the	DET	['Df/A5.1+++mfnc']
152	tomato	tomato	NOUN	['Df/A5.1+++mfnc']
165	each	each	DET	['N6+']
166	pepper	pepper	NOUN	['N6+']
182	tomato	tomato	NOUN	['F1']
183	sauce	sauce	NOUN	['F1']

37	brown	brown	ADJ	['F1']
38	sugar	sugar	NOUN	['F1']
40	apricot	apricot	PROPN	['Z1mf', 'Z3c']
41	jam	jam	PROPN	['Z1mf', 'Z3c']
71	ham	ham	NOUN	['T1.3']
72	and	and	CCONJ	['T1.3']
73	place	place	NOUN	['T1.3']
77	baking	baking	NOUN	['F1/O2']
78	sheet	sheet	NOUN	['F1/O2']
85	preheated	preheated	ADJ	['T1.3']
86	oven	oven	PROPN	['T1.3']

24	oats	oats	NOUN	['T1.3']
25	and	and	CCONJ	['T1.3']
26	salt	salt	NOUN	['T1.3']
41	eight	eight	NUM	['N1']
42	miniature	miniature	ADJ	['N1']
53	baking	bake	VERB	['F1/O2']
54	dish	dish	NOUN	['F1/O2']
66	brown	brown	ADJ	['F1']
67	sugar	sugar	NOUN	['F1']
76	each	each	DET	['N6+']
77	meatloaf	meatloaf	NOUN	['N6+']

31	olive	olive	NOUN	['F1']
32	oil	oil	NOUN	['F1']
69	Parmesan	Parmesan	PROPN	['F1']
70	cheese	cheese	NOUN	['F1']
90	black	black	ADJ	['F1']
91	pepper	pepper	NOUN	['F1']
106	Parmesan	Parmesan	PROPN	['F1']
107	cheese	cheese	NOUN	['F1']

29	no	no	ADV	['T2-']
30	longer	long	ADV	['T2-']
41	Cheddar	Cheddar	PROPN	['T1.3']
42	cheese	cheese	NOUN	['T1.3']
55	black	black	ADJ	['F1']
56	pepper	pepper	NOUN	['F1']
68	enchilada	enchilada	NOUN	['F1']
69	sauce	sauce	NOUN	['F1']
92	meat	meat	NOUN	['F1']
93	sauce	sauce	NOUN	['F1']
114	meat	meat	NOUN	['F1']
115	sauce	sauce	NOUN	['F1']
118	center	center	NOUN	['Df/A5.1+++mfnc']
119	of	of	ADP	['Df/A5.1+++mfnc']
120	the	the	DET	['Df/A5.1+++mfnc']
121	tortilla	tortilla	NOUN	['Df/A5.1+++mfnc']
124	meat	meat	NOUN	['F1']
125	sauce	sauce	NOUN	['F1']
157	baking	baking	NOUN	['F1/O2']
158	dish	dish	NOUN	['F1/O2']
168	meat	meat	NOUN	['F1']
169	sauce	sauce	NOUN	['F1']
182	over	over	ADP	['N5.2+']
183	the	the	DET	['N5.2+']
184	top	top	NOUN	['N5.2+']
191	Cheddar	Cheddar	PROPN	['T1.3']
192	cheese	cheese	NOUN	['T1.3']
205	enchiladas	enchilada	NOUN	['T1.3']
206	and	and	CCONJ	['T1.3']
207	sauce	sauce	NOUN	['T1.3']

20	pan	pan	NOUN	['Df/A5.1+++mfnc']
21	of	of	ADP	['Df/A5.1+++mfnc']
22	the	the	DET	['Df/A5.1+++mfnc']
23	bread	bread	NOUN	['Df/A5.1+++mfnc']
34	Select	Select	PROPN	['Z1mf', 'Z3c']
35	Dough	Dough	PROPN	['Z1mf', 'Z3c']
70	fat	fat	NOUN	['T1.3']
71	and	and	CCONJ	['T1.3']
72	reserve	reserve	NOUN	['T1.3']
103	pizza	pizza	NOUN	['F1']
104	sauce	sauce	NOUN	['F1']
108	center	center	NOUN	['Df/A5.1+++mfnc']
109	of	of	ADP	['Df/A5.1+++mfnc']
110	the	the	DET	['Df/A5.1+++mfnc']
111	dough	dough	NOUN	['Df/A5.1+++mfnc']
131	side	side	NOUN	['Df/A5.1+++mfnc']
132	of	of	ADP	['Df/A5.1+++mfnc']
133	the	the	DET	['Df/A5.1+++mfnc']
134	dough	dough	NOUN	['Df/A5.1+++mfnc']
141	inch	inch	NOUN	['Df/A5.1+++mfnc']
142	of	of	ADP	['Df/A5.1+++mfnc']
143	the	the	DET	['Df/A5.1+++mfnc']
144	filling	filling	NOUN	['Df/A5.1+++mfnc']
162	Brush	Brush	PROPN	['T1.3']
163	top	top	NOUN	['T1.3']

1	Dissolve	Dissolve	PROPN	['T1.3']
2	bouillon	bouillon	NOUN	['T1.3']
17	black	black	ADJ	['F1']
18	pepper	pepper	NOUN	['F1']
52	to	to	ADP	['A13.3']
53	pieces	piece	NOUN	['A13.3']
71	coat	coat	VERB	['A5.4+']
72	them	they	PRON	['A5.4+']
73	on	on	ADP	['S8+']
74	all	all	DET	['S8+']
75	sides	side	NOUN	['S8+']

13	Saute	Saute	PROPN	['Z1mf', 'Z3c']
14	jalapeno	jalapeno	PROPN	['Z1mf', 'Z3c']
15	pepper	pepper	NOUN	['T1.3']
16	and	and	CCONJ	['T1.3']
17	garlic	garlic	NOUN	['T1.3']
58	black	black	ADJ	['F1']
59	pepper	pepper	NOUN	['F1']

25	large	large	ADJ	['T1.3']
26	Dutch	Dutch	PROPN	['T1.3']

41	onion	onion	NOUN	['T1.3']
42	and	and	CCONJ	['T1.3']
43	garlic	garlic	NOUN	['T1.3']
47	salt	salt	NOUN	['T1.3']
48	and	and	CCONJ	['T1.3']
49	pepper	pepper	NOUN	['T1.3']
67	pork	pork	NOUN	['T1.3']
68	and	and	CCONJ	['T1.3']
69	chicken	chicken	NOUN	['T1.3']
81	jalapenos	jalapeno	NOUN	['T1.3']
82	and	and	CCONJ	['T1.3']
83	bell	bell	NOUN	['T1.3']
88	tomatillos	tomatillos	NOUN	['T1.3']
89	and	and	CCONJ	['T1.3']
90	cilantro	cilantro	NOUN	['T1.3']
96	add	add	VERB	['A5.4+']
97	them	they	PRON	['A5.4+']

16	both	both	DET	['N5.1+']
17	sides	side	NOUN	['N5.1+']
45	skillet	skillet	NOUN	['T1.3']
46	and	and	CCONJ	['T1.3']
47	drain	drain	NOUN	['T1.3']
49	paper	paper	NOUN	['B4/B5']
50	towels	towel	NOUN	['B4/B5']
100	sauce	sauce	NOUN	['T1.3']
101	and	and	CCONJ	['T1.3']
102	mustard	mustard	NOUN	['T1.3']
125	pepper	pepper	NOUN	['T1.3']
126	and	and	CCONJ	['T1.3']
127	mushrooms	mushroom	NOUN	['T1.3']
148	blue	blue	ADJ	['F1']
149	cheese	cheese	NOUN	['F1']

1	Combine	Combine	PROPN	['T1.3']
2	water	water	NOUN	['T1.3']
7	black	black	ADJ	['F1']
8	pepper	pepper	NOUN	['F1']
22	bay	bay	NOUN	['F1']
23	leaf	leaf	NOUN	['F1']
78	bay	bay	NOUN	['F1']
79	leaf	leaf	NOUN	['F1']

8	quarter	quarter	NOUN	['Z2', 'Z3c']
9	of	of	ADP	['Z2', 'Z3c']
10	focaccia	focaccia	PROPN	['Z2', 'Z3c']
12	in	in	ADP	['A2.1+']
13	half	half	NOUN	['A2.1+']
17	each	each	DET	['N6+']
18	half	half	NOUN	['N6+']
41	focaccia	focaccia	PROPN	['T1.3']
42	halves	half	NOUN	['T1.3']
47	Grill	Grill	PROPN	['T1.3']
48	paninis	panini	NOUN	['T1.3']
57	focaccia	focaccia	PROPN	['T1.3']
58	bread	bread	NOUN	['T1.3']

8	cast	cast	ADJ	['O1.1']
9	iron	iron	NOUN	['O1.1']
44	place	place	VERB	['A5.4+']
45	them	they	PRON	['A5.4+']
80	both	both	DET	['N5.1+']
81	sides	side	NOUN	['N5.1+']

3	quart	quart	ADJ	['T1.3']
4	Dutch	Dutch	PROPN	['T1.3']
20	leaves	leave	NOUN	['T1.3']
21	and	and	CCONJ	['T1.3']
22	salt	salt	NOUN	['T1.3']
29	cover	cover	VERB	['A5.4+']
30	everything	everything	PRON	['A5.4+']
32	one	one	NUM	['N3.3']
33	inch	inch	NOUN	['N3.3']
85	potatoes	potato	NOUN	['T1.3']
86	and	and	CCONJ	['T1.3']
87	carrots	carrot	NOUN	['T1.3']
89	pressing	press	VERB	['A5.4+']
90	them	they	PRON	['A5.4+']
121	butter	butter	NOUN	['T1.3']
122	and	and	CCONJ	['T1.3']
123	parsley	parsley	NOUN	['T1.3']
136	pot	pot	NOUN	['T1.3']
137	and	and	CCONJ	['T1.3']
138	place	place	NOUN	['T1.3']
177	meat	meat	NOUN	['T1.3']
178	and	and	CCONJ	['T1.3']
179	vegetables	vegetable	NOUN	['T1.3']

24	breast	breast	NOUN	['T1.3']
25	and	and	CCONJ	['T1.3']
26	season	season	NOUN	['T1.3']
28	salt	salt	NOUN	['T1.3']
29	and	and	CCONJ	['T1.3']
30	pepper	pepper	NOUN	['T1.3']
32	Lay	Lay	PROPN	['T1.3']
33	one	one	NUM	['T1.3']
34	rosemary	rosemary	ADJ	['T1.3']
71	no	no	ADV	['T2-']
72	longer	long	ADV	['T2-']
121	the	the	DET	['N4/T1.3']
122	toothpicks	toothpick	NOUN	['N4/T1.3']
123	before	before	ADP	['N4/T1.3']

17	on	on	ADP	['S8+']
18	each	each	DET	['S8+']
19	side	side	NOUN	['S8+']
52	carrot	carrot	NOUN	['T1.3']
53	and	and	CCONJ	['T1.3']
54	garlic	garlic	NOUN	['T1.3']
59	lentils	lentil	NOUN	['T1.3']
60	and	and	CCONJ	['T1.3']
61	broth	broth	NOUN	['T1.3']
112	tomato	tomato	NOUN	['F1']
113	sauce	sauce	NOUN	['F1']

32	of	of	ADP	['N6+', 'T1.2']
33	a	a	DET	['N6+', 'T1.2']
34	meat	meat	NOUN	['N6+', 'T1.2']
45	salt	salt	NOUN	['T1.3']
46	and	and	CCONJ	['T1.3']
47	pepper	pepper	NOUN	['T1.3']
52	olive	olive	NOUN	['F1']
53	oil	oil	NOUN	['F1']
80	no	no	ADV	['T2-']
81	longer	long	ADV	['T2-']
131	bottom	bottom	NOUN	['Df/A5.1+++mfnc']
132	of	of	ADP	['Df/A5.1+++mfnc']
133	the	the	DET	['Df/A5.1+++mfnc']
134	pan	pan	NOUN	['Df/A5.1+++mfnc']
164	skillet	skillet	NOUN	['T1.3']
165	and	and	CCONJ	['T1.3']
166	cook	cook	NOUN	['T1.3']

9	soy	soy	NOUN	['F1']
10	sauce	sauce	NOUN	['F1']
60	no	no	ADV	['T2-']
61	longer	long	ADV	['T2-']

27	Spread	Spread	PROPN	['T1.3']
28	butter	butter	NOUN	['T1.3']
37	salt	salt	NOUN	['T1.3']
38	and	and	CCONJ	['T1.3']
39	pepper	pepper	NOUN	['T1.3']
58	each	each	DET	['N6+']
59	breast	breast	NOUN	['N6+']
82	baking	bake	VERB	['F1/O2']
83	dish	dish	NOUN	['F1/O2']
95	cup	cup	PROPN	['T1.3']
96	butter	butter	NOUN	['T1.3']
102	wine	wine	NOUN	['T1.3']
103	and	and	CCONJ	['T1.3']
104	simmer	simmer	NOUN	['T1.3']
105	all	all	DET	['A13.2', 'S5+', 'N5.1+']
106	together	together	ADV	['A13.2', 'S5+', 'N5.1+']

12	pour	pour	PROPN	['T1.3']
13	cup	cup	NOUN	['T1.3']
43	next	next	ADJ	['T1.1.3']
44	day	day	NOUN	['T1.1.3']
50	brown	brown	ADJ	['F1']
51	sugar	sugar	NOUN	['F1']
56	black	black	ADJ	['F1']
57	pepper	pepper	NOUN	['F1']
99	all	all	ADV	['N5.1+']
100	over	over	ADV	['N5.1+']
121	balsamic	balsamic	ADJ	['F1', 'O1.2']
122	vinegar	vinegar	NOUN	['F1', 'O1.2']
